0xbdb21e816e455e1642dbe8cef6668a62e180657b,683.39038754
0xc20420853caa5bc5c8ea359599ee27e74c7a65d4,65.07794434
0xc209d1ab3291a8ede107bbc68d1f68697fc66633,127.04500932
0xc2e88823b69b48307d1eb273bc1204a09ddcae8f,159.95654865
0xc40b91a2e1182739487638ed377675b74a3c4467,38.24400216
0xc52b921171ea1739c48aca5430b93a9dd0c240bf,64.83790728
0xc65e51ede4e54ed19c51f1e261f667d897f22ccc,5198.58934710
0xc7d55a440accdc3bbd13d8d089be6fd583c1938f,15.98726260
0xcd6ba060694cfd27c17f23719de87116cbfe6107,1256.72067448
0xce982ca04d46fa1556d247b62e06b64115e33682,3036.67506464
0xd15ba0fdc38eea6c1b8850184fd7f6839561be92,76.99592907
0xd3425748ad924d5ce9afaaa519a3272628cb7b01,298.92495431
0xd3f85ade70adf48ed17c8cb182b8b1aff542e51f,1278.44722639
0xd4168ff022f4c87c641df9df8551ba2d7ff54dce,64.88756407
0xd44bd5996ce9e6d1f01388878ed02e3ceb49925c,8.71584164
0xd4a21bd7abe99510d6ab80d4bcec1f492db9a168,26.82171406
0xd874387ebb001a6b0bea98072f8de05f8965e51e,0.79629769
0xd9898fe5707936874316023d74ae9d723f31fb3a,1.16425109
0xdaa95a36d6cbd4e58a89253d3a19e26b067960c7,3175.80487428
0xde70b00acc1564af0660d75e839ce4b6aa6323ff,348.29173251
0xdf2583eaef0ed1992e503f06e37392dc2e344f20,163579.35856817
0xdfd6a19089ffb8f5cef91f905c69d7994a1fbde5,10229.96160197
0xe3ccbd2b9946d19b4e72180c84540e284ec2fcb5,0.65151097
0xe4bc2a1d1e69f119f3a6e1fd2abc5003fdcc2e18,166.93195597
0xe5b548323839c588b567993b841734731f40a93f,2141.59508971
0xe5f8a81f072150701c25fba31c910884fa33098c,181.72439133
0xe72989d927e2f751fd51699c42a2a5917a1b9ab1,5.25946700
0xe955e195616f1ce066da97ebf12e028e3e61782a,64.38025853
0xefaa5fe183b7cbe2772fe4ac88831b7aa6c37422,15917.01154231
0xefe4bf71bdc6201ebd85272f2f45ad2852e67a3e,21682.38712423
0xeff5e888b6ab3be117d3ea69c6f730d5275335dd,25.57460993
0xf086cef43dadabedfa1f35d11f0cb6fbf9353b7a,450.07672327
0xf3fed7a770f872244eec4dae57ca8cc22921e164,3888.66710857
0xf4c293fac665321d4be77907b83f73961cd46ea7,290.24389770
0xf56036f6a5d9b9991c209dcbc9c40b2c1cd46540,538.46573572
0xf8e9537ba4975992233d7cd729325094e80018ad,26.56401957
0xf96acaa763acd3841380d17e6a9c0a592e6a2404,3.19310728
0xf973c280053f010bc020c1dda48af306990415a7,23.21964642
0xfb28256a226fc981da841489e1c448e00a7e5e98,4698.99010584
0xfd7e25fc88a362aa8ade40850496275187e5a673,1.75894349
0x19751bec766b7604d2288dfdb22f3945fbd82fc8,6.83390388
0x425588e574b77b1ea8f411be3d3deae124d00cd9,231.76644238
